trial,msg_len,message_bits,digest_hex
664,127,0010111111011010001011001100110110110111101110001011010001011001110010000001100001110111011110001000100000010010111010100111001,17305b0e609b12021e13101b0b004700218a16b24b1e7
665,117,011101010010001001100111100000000010010011000010011100110001010000001100010100111001110010111100011101101000101000011,05f0e50fa00e04610509006306512b02e06112d1fb627
666,74,00110101010011011010110000100111111101100011110111010011100010001010110101,0b30781752972820190d80070f529f0651860cb05a0a4
667,79,1001001100101001100110101111110011100000110010000111100101001000100101010110110,06507c4a308c07e0400e70d60220ab0bb00d2a027b0bc
668,100,0110010110010011101001011011100110011111010010100101100001000100101010011100100111001111001001001010,08832d2d11061210fd03801c01d10600b2771a505a056
669,71,10101010001101111100000010010011111010011110110001111000111101111101110,3dc0680540283120610a601e0b61841541341020590e3
670,76,0001100000111101110101000111011011000000000001101110101010101001100100000010,0230aa0442f436305b02c0b20ac16f0ee19a01616a135
671,75,100110100111101010011001110100100000011101001001001101011011011010101111011,0c61d621d06f10909401908821724b0452d5091012075
672,71,00001100000011110110011111001000010000101010110001100011010001010000011,1d10c029e0fe18e21b0172850cb01102f0b30e70e2000
673,100,0000010100000010000111010000101001111011001101011010010010101000001100101111110110101000001010000000,2be04105e0c40322200003d5248078095141035050095
674,75,000111100110010100010001011110100000101011101001100101110001111101111000110,0dd04a0030f124c0b20c81ab19414e2c60900b002715d
675,99,111000110110110101111010001000010110100111110000110011000001011001010111011111011111101011010001101,1a908d11b2d71240901ad29e09a0170e81430b0045000
676,90,010101111111111010001000000011001010101111011111010010011101000111110110001010110010100100,05b09714311d47713f1b80101ae0fa0cd00104a0dc08d
677,74,00100110011111001100001111001001010010111010100101100001010011101110100110,22a04904f01308608c18702d22f17413201505f3711a4
678,78,110100110001101011001001010000000010000101001010000100011111010111100110001101,13102006e06b07c11612d32620a16925409d02e06c0ec
679,110,01100111110001110111000011000110000010111011110011011111110101011000011101001101010111100010011001101010011100,0762f80611d308506204320d05d0230480ce3ae143099
680,98,11111101010010111101111100101110000110101100011111011010011110000000100101010010100101000111001100,47204001004d12d04710a05c09e3b42cb038068012040
681,73,1010010010111001110101001010001110010101000010001110000001110010101110111,02a0452bd0051a50e220b0ce0e70140b41b313e176152
682,65,10001111101101111011010001001100101011101000011101011111011001010,0cb0e90ad1a41054a329d14205c05102006a08505605a
683,97,0100110100010010001101011011100100111100100011010101111010110100110101010100111000001111100111110,1931360bf0240da02d02a2272220951db23609513905e
684,72,100110110100001011001101010111111111000110011000010000110011001010010101,00a0372080ff21c02016d01002906c19f15905708448f
685,115,1000110100101100011001110101011111111001010111010101011010110001111011111100100111010100000100010111010010010101101,07919207b0e10580540e801f4bc29805905f0280d71d6
686,105,100001101010111000101100010111000100100100000010001011001011110100000001110010000010011000110001001110100,01b0730ec0443922131301310930bb08110e1770181c8
687,98,11101000001111010001011000111100010101010000010110011100001010110001100110110001100100001100011100,07219e0940162a400c0fb12638012708c0c41a60b101f
688,124,1100110011110111011101000011101010101110011000100100110011101011010110000001101001001001010011010111001010100100100010001000,15e09e1f105c0ad00e01d04178f1c808a00908e01d002
689,96,000000100100101110111011110010000110110101010100100010100001101110001010101011001000100000110111,10b29020e0ad09113d3fd0f10080d70270140d80b4040
690,84,110101110101101001010100011101000111010010010101111011101100000000110000000111010111,1172b502f0db11a0c31040711210150ae0a80b701347a
691,114,000011101101110111000111000101010010010100001110010110010110000111111110010110100000010100001001110000100110100100,15f19124701639e0490390640cc04b05f0830e10f8255
692,65,11100001101000111011010101011100001111011011000110110001110011001,1a20d837c16001f1780040380250320750870c2193329
693,83,10011001111111011111001001101011011101000001010110101110111011110010100011100101101,38d00b31b00c07c0880271080b301b01c3a3112022146
694,70,0000100101011000101110101011000100000000001010000110011000011101100000,4b101325219912602701e02036501b03401c13d049066
695,67,1100101101001111010001101010000111000000011011000111101111011011100,0a71f201a02734f05f07704d1201321c10d322f0f20a5
696,124,0111110011010000111001101101101000011010111100110111011101110001011000010000101011101010111110000010111101111100110011001000,00407619634e0c524d0a318001d0af01f1690ce23c007
697,120,010110011100110100000100100000011000000010100111000010100010001010110001000000101011110100011100010111101001110011000001,1250c40f30191101f61950720680650a536a0e00fd13d
698,92,01001100001111110101000101110110010111011011110011110111101010010101111101110000100011100000,27d1c81720c70750932e50a908e00c0920351b3167069
699,121,0000111110000111000011111001100111101001101110101001110011101111010010000111100100001110000111001100101001000100001111000,1160d307f0320382191c90eb11b25c1ad1a512900c05b
700,68,11011111101110010101000001110011011001001000111010111100100001110110,04100404916006509717c11d30a00a0362b824f0f4131
701,102,011011001001010111110000011100101011000111110001010010100000000110100101110101001100010001001100011110,1c32a510806430c1e101905c0320c010c07a11b0d0060
702,125,11010001100010100000010110011010011110110010111011111000100111001110110110000011111111110100111110000101100001110000100011100,1ca0ce06b1140d906b0e50980e301506c21c0732dd252
703,101,00101010001100011100000001100000001111011110111101111111101110001111100011010101010100010101101101111,04f0540023282641b10830782290c60c40020871371aa
704,95,10011100011001010111000100000000000111100000111000001000010110010000101111100100111101110001001,3221ae32a00210400816b05c0520670192680890950d2
705,115,1111110010011001001101001011011111000110110011111011110111101011000110000110011000110111110011010110111110100101110,2740bf2790050d334d10710401d0f600108909105319c
706,85,1011100111001010100100001010100101111010010010111010101011000110111101110101111001111,1a913300300f06a0570c509012935b08e0e50af0543f9
707,101,00001111110111110010011101000101010011010100100111000010101000000100110100010100001010000010001010011,05a04200c10209424611a1bb0300023ec0440cf03233b
708,99,010111000010110011011000111101100010000101011110101110011111010000001001100001010010110001101011011,0061e001001a0d11542e700103d1cc0aa04630d0152c3
709,68,00001101010000110001100101000100100011110000010001000101011001101101,17f0b70550222f421f12a04508228208f0df032100126
710,104,00011001111101100010100011011111011110111010010011011101010000010010111011101011000110000110110011010110,2b40a80732821f70fb16607318e19112c00601b04b026
711,125,10101010010110101110001100100000110101100111000000010100000010000001110111001100110110001001101100111010010011001100111000111,03d1021af15b0323380a502a06a02c13c03c04e092488
712,121,0100000101000101010011010010101010101100111011011001111111010110100110110000111011110011110100100010010011010100101001101,06f22118106427f0cb19d00006004619a1e2000101178
713,95,00001101100110000100100100000110011110101101101111101100011111011000000101100010111101001110000,1b10b32530873090ed15302511c1a10b104b08700b102
714,113,10010011110010001011011011011111100001110010110001010011010111100000111111011010111011011111000100101011101110000,41703002b25017108d09e0840651400c32f908c00a020
715,110,10101111100100001111010110011001111001111001111110000001001111001111101101100001110100000000000110111010101101,17a0180cc0b204603726c26814826e0ff0fa04c196007
716,75,110111011010111000111111000001111100001001001010000110011110101000011110101,0df0d21513522e100b0ed03703d0430d10ef0e515411c
717,120,111000000011111011000001011100001100111100011111000100000101000101010010110100100111010101111101001010011010011101011010,0292be02400602b0ad00135e01448d02f0550d725905d
718,87,111001010011010100101000000010011100100011110000011010111101001100000001110101000001010,04915b07e13e0c605401307724505a4fc0740c70791a5
719,66,001011110101100000010111100001000011100000110111110011010010100110,0362fd05b11c0092130322043490d50600da0bf05f087
720,68,11010110001100110010100100000110110011101100110010101100010011001101,15012a1433780650730f50a41030351900a50261171a9
721,119,00001000010000100001010011111101000110111110011011010110000101101010110110011010101000001101001101000001000111010111011,13205120f06f0be02226a0901e608f04b0350af45f01a
722,124,1111011000101011110000110110100001100100000100101000100111001111111111001011111011000011111011001010110011001111100100111101,16b25a1d602818809307f0af0d617503d09715e226049
723,98,01001101110101110000001110101100100110110011111100010001001000001000110101101001100101100101011100,17e0cf0632bd3260280ca05804d2a300901315816704f
724,105,100100110111100100010100100000000110110001111010011001001001101010110010100110101001100101011010000100000,0762281dc0a606c15a2370ea09f24a03104e06b088196
725,108,000000111011010100000010000000011000011001011100111001000011001001111101011111001110101010000010101101010001,1600390c52890ad01002c21f01427011608b1e70231dc
726,84,100000101111100100111100101101000101011010101100010100011111000001010110000001011010,0164ce15904106d0820510a307f0a11e708c018267186
727,77,01000001110111110010000101001011111110101011011000011111110001011011101000011,09203e0480382f817c0fe08405907506a1c82830492e6
728,67,0110011111000110011010000101000001001100000111010010101111010101111,06405a05e0861ec1f40510b90940491f81ca27107e1de
729,107,10001111010101011101100100111110111100100010100110100011100110100000101111101000001001100001100101101001001,10612107f20d15a00e0d801a5771a00ad07900707b02e
730,102,000100100111001111001100111100101000011101100110010110110110010010110110100011001111000100001010111101,00d3101ee06f0530d603622104f00f0dc0140031d23db
731,112,0010101111101101010000000101000001110011011100011101101000101110010111001000111000000101111010010000111110010000,15d2360d200808b11704807001e18e0320d254d0d3062
732,113,01010111111011000100110101110010011110010011110001010111000111100110100101110000110000010010010111111000011101011,0580521f305b2070020a02dd1901a60981491460be061
733,92,11110011011100101010110101001100000111001101001000110111010110100100011101001000110010101110,30d04d01042b00c0250640490aa20717a16315609c006
734,73,1000010011011001010110001100011110001001001011001011010000111011100011111,05604d08b2ec20b33f13200b339108015056034031048
735,66,011110100000001111010010101001101011010110010010000100110011101111,0b307d0211f613d1b8212264154087278070039049002
736,108,101011001011000000011111100100000110110100110101000011101000101011011111100001100111111100100011000101101000,0960ec0db03030201c06a01c2d211410b1b115a157074
737,72,010010010010100101001000100000010011110001010010110011011011110000001101,03012c07408d0fd07416c03804633f3143080a300303e
738,84,101011011101000001110110010111100101011101001010001100100110101110101011001100101011,05718204c14d2d41130180f330d10409a0470fa0c20e7
739,101,01111100010111101011111001101111011111101110000011011111111101001110101010011001100100110001110111100,57923707917e00900b02d00b17401401d1190b0192105
740,93,000010110111110110010000110010001100110001010001000000101101011011011001011111100101110010000,0171ff0230162a82361d93540ea0f504500802c0f1053
741,64,0111110011000010111101000001111110101101010101111001001101100000,0a528834f11d0fa00900d0800f60d9110063116113165
742,73,1001110000101000000100001011001101111010001001110101101111100000110111010,13902128000010b15712505e22b0271341ac15712108f
743,66,011101010101011010000100000111010011001010001101001011010110101011,1811ba01e01b0930111b20970043101110011f336c013
744,103,0110100111010111101111010101001101101100100010000000100111101100011101011001111110010111110010111100100,21a07c1931483710930230ec1a407a00c14315804506a
745,104,10011110010001011010110000100010111110110010011101111111001000110100001100011111000100010001010110000100,0e709b2cc03a0800f80370c203f0aa2ed05911405b360
746,128,01011111101011000111100011010011100100101101001111010010000000101010010110110110000100111000011101001010010110011111110110101100,1702180bb0200970991fa0ef0560cb35c13d0bf0170eb
747,128,10101000101100100100010110000001000111010110011101010011111111111110100000011001111110110111100110001011100011000011010101101010,0720780050560f801e00f3721970b508b3bf05e10c21d
748,91,1101011110011011110100000000010100000101010110011000000000101011011011000000001000100000001,3d31d10101390f930514b03409e04b0d915700106e007
749,77,01010100001101010101001010100010110110001000111100110111000000101000000010010,12a0a90e80c909607313013b1a731005a03d01832b070
750,104,10111000110001100101111010001110100111110011101001011000010000101000010011001011010111000101111010011010,0680c31100a617a0330840651163621040ee03d2c6115
751,111,011101001011000111100110000101100001111110001100010000110111001001111110000101000010101111101111010101100110000,0530a708019b2ab11b0050242e10ed0af2231dc063016
752,66,000111100101001100101111101001010100111110010011000001011001111011,0010ea01121930800515b3480e305d0db1920bf09c02e
753,97,0111011100011000110110100011101011010100110100011110001111101000000010000011100110001010001011100,0ce1cb05301f00e0b20850bf1c90ed0990703ab16b215
754,118,0000100100110101100011000001100001101110100010101000100101100000010100111010000110000011000001100111101000011011000110,02643f08127303f08a1b50030a010f1a110b0430e309e
755,118,0111001101000010101110111010111011000101001001000001101100011101111000011101111001011010001001000111011101001111010100,12908b09702f15808506812c01f44e02c26301d08726e
756,97,1111011010101011100101011110110000100000101001011100010000011101000101110011100111010000111010101,1e004e43909d0221e71ad0a708b03405c0bd157026142
757,120,001001110001000011000111111110010001010010001010001100110011101001010111101101111000001000001010011101000111100111010001,0e90ee1000020e01c902b2600033a20e906107f1b90c5
758,117,001100011110010111001010111000110100011011101000110000001110100100111101111011110011010110010000001111010011000100101,0c12470d91922f71ec0f60320ef1c70c501f06b03c039
759,87,100111011000011001110011001100000001001110100110000001101001011001001000101010000010000,15d18d01b0e10a310a16605e08216c1050970af1e8282
760,78,111010000101111011000111101100110000010001101000010110111010111101001101110110,1042050e127e02705602a17f04811d21516105516b0ce
761,82,1110010011101110111101000110111011101000101101010111110010000011010010010001111110,02014709100f0621020b91a813b1ff1940e2062214205
762,104,10100011011111001100111010011001010100011110011110101110011001100011110100111110101000110110101001111111,2561770711841eb02903b25e19c0b40f903c038185047
763,65,11010010101111110011110011001100011111010111101000101001000000100,0171ce01309209c1831e31900c725c1620890c6170098
764,112,1011111111010110000000010011101101100111000011000001111011010110000111001110101101101010111111110010110110101000,0d401709d0050cc1931eb0be0080cf29206e0264cf098
765,98,01101111100110001011111110101101001011111001000100011001111010010000010011011010101110011101101011,21e1db2321e812105d0c603c07812b0a11af0af04507f
766,112,1011001001101001111000001010010011010100100000010110000011111101111111010001100111101110100111010001100001001110,01611402123409504318d0f700f34d1a00d60d90ee186
767,97,0011101011011110010011011010001001111001111110100111101000000011010100101010010000110100110010100,11e4f80821040ba09906d20b1bf0230e700e11d067036
768,100,1111110011000110100111011110101010101011101010110011010111111011100001110000101111001010110111010010,0eb0771a001511e02b14f0ed09e0a433b13811412b169
769,82,0111101001100000000001011010101110110011010111010001111101011000010010000000100111,00a19309a1ad1c707534a0a815c0430111da18906506e
770,121,0010100111010111011011111111111101010010011101101100111101110110010000011001101010101001010001010101110010000110111000000,2020ac08e02d1601ae01901c0db02e03f57306c18b09b
771,117,000111000101111011110110110100010010010010011110001010010011101100011101001100010100010011000001110000110110100100011,0bd2902cf0bb0ea1b103022b14712907b04304c01409d
772,115,1110001110100010001000010001111101110010011100011111001100101000110111100111010000111111001000101111010000111101110,06f13d54924200201d03d11a1b00e605505903f130099
773,97,1011011000000111101001001011000010100010101111001110111000100000100110001110100100111000011111000,0f930815409c05f02e0890ed16b0e00d013a2600a00ae
774,98,11101101011011111111010111011111010100111101100100010101011011010100111111011101000101010010011000,2020a304b0f30f60f70ec0040330971900631c3358162
775,68,11000001000000001000101010000111011010010011111110010010011100101001,4581431ab1d201a0f20a001f03002d09402e01631e0c3
776,115,1101000111000110110100100001001101100110000100101111011001000000010110100110001100000100111100010101011011010110111,0b031c0c62370ed10f11c04e26e08604809713b059060
777,82,0110101001010001100000101100100000110110001111001111111011010111100100100001100011,00700413b0fb09a17504a0754a80b60041c10a40f522e
778,95,01011101010100011101010110110111010000110001101111111110011000100001011101110111111101000101110,08f0640740030e22c910f17903a2af11008a35f010068
779,71,10001010101010010011001001001100111100010010101001000101111101100110101,13e1a03fd0140d702a06301618d0a907405a2851b7051
780,106,0001010011111100001001010011001100111111010100010111011011111100010110010010001011001000011101111110000100,12901109c3ae0ad02f0b107d0ee12339a0470ba0e80d8
781,75,100001101001000000100010001010011110111101001000011111000101011100000110011,0d330b0530421b11ea01e12404c02a03b2f510e09b159
782,116,01101110010001010111001101110000101011111011100110101010011110110011100111110000101101011110100110010011001101000011,07912a1b026508f0c003a0100981070150ea03504d588
783,65,10001001011111000101101011010011010000111011011101011110011011101,0b729b2490ab0fb09401c01817020f2770220da02a0d3
784,127,1111011111101010101000001010101010111111110111001000110011110101110011101100111101110110000001101001001001111010111100010000101,01002700312f1553c608915808a14d05c0a511201e38c
785,93,101100101011001001011000001101011110111101010010011111011010101100110010111000011100111100110,0160fb10d02d0a20730252960a805847316407a0dc1b0
786,114,100000001010101011100010001011011100101100001000011100011010100010000000100101111000100001011110010000101101110001,08a24e0ea06a07b00108a2080e718f02303c05807a518
787,72,101100110000100000001101001110010100110000111100101010000001011110000111,1e71850e70c80cd0261b501f0e93e620003209c061017
788,87,100111000111000010100100011010111100100110110000000100011100110101011000010000101000000,0ac04e0f904f15b0b801104f0bc3d71b50930391732bc
789,100,1101100100111000101111001111101001111010001001101110101100011000101011100110111100001101100010111110,0430a72d21e60f115c0ea16419a04e29d03b06b090002
790,128,01011001010001000111000011001110010010110011010100100011000101000001010001000111111001110001101101001011011101001001011010100011,01b12300005400604a01d1102920b72b707a12534c1ff
791,93,010010000111000010111000111100001100100000111001101001111001111101011111001010010011100101001,1a900f1151d617c22e03314b17806509114c0481530da
792,68,00110010111001110101101010011000110110110111111011010001100100101100,04b1da09804103d01b0f102e0941782872d41090522c3
793,111,100100001100101010111010011010001111010101011101111010110010001011000110110010001010110101111110111110011010010,3210eb05005601418917304326919908819812d03806d
794,115,1100011100110011001110100000010010010001001101000100001011111011000100000101010101111100100100010011001101100111010,01205502605c0a630300a0582d41b90650fc0aa16d2ff
795,98,11000100010111111000101010111101101000101111001111100000010111000010000110100100110101011101011110,3860b20c701b01102723917417f0a712f1181a102b0c1
796,69,000011011110001011101001101011110010000010011011001111110100001010000,0df0890830a41dc0731d900521e0a51230fe28c0a212a
797,95,11110101001111110001010101110110000100001010101101000001001110000010101101001000100110100101001,1780bc09e10c3e809800a0fb13c1480070d01a3004194
798,120,110100111111010110010111100110100001101000110101100111010001110101001101011110101100000111111001000100000001011111101001,01b4521490b10190a203e1f50f307f3dd05102f08b049
799,71,00100110111110011111000001111011001100110011110000111101001000010010110,0d21292b21e304e0580f30dd2950d10a507b00b0d618c
800,109,1101111011110010101010001110010100110101110111010011010111000000100101101111001001011001100100000011001101010,01415c1380800b00090540fc11b0d52a60e10f90b93a1
801,122,11101011111100000101101001000111100001000011110011000000011101010010001111110001111110001100111001001110111001100010100100,2e01e20ec28b18007f07302c18117300d0110411010cc
802,80,10101101000000110101110001100011011111001100101000110111100110101110011111111101,0bb0310511f91a905301a0330481510b800411c5d5135
803,78,110011001111101100101000101000101001100000100010110101011000101111001111111100,0a215312508e0a70e92690dc20e14d07b0e51b50e9022
804,64,0100011111010010111100010100010000110111001001100100100110100100,0460c902002d07408e1fc27107713a30d00038d0310b2
805,118,1110011101111000110110010000001000101111001001000100111001110101010100111000000100010111101101011110000110110100110011,1171046432680d001c12a03305400204a05d0400c40e8
806,80,01100111001010111101100110011100010110001111110010011100000001110011000011101001,3d144208507b1080130040820520ce0370f92b302501d
807,113,01010010000101111001000100010000000000110011001011011011110000100100001101000001011000010100010111100001000011011,1cf09e13a04d11b0540770991480c80a41050284dc0c8
808,82,1001011000001111111110100010001011011101011000110110011010111100101111000001101100,0b504900700900d07412a2072c911c1a50ca0f52a514a
809,110,00100010000111011001101000001111011011011101101011100110100000011101001010011010100001010000101110111111011110,1911a10bc17406d09237e03402d2070ee0a503d071170
810,85,1011000100110000110010101010101001111001111111101011110000100001000101001110000110011,2a60ee01b10d1ab06403404e0b20f140814a0610b40a1
811,84,011101011110001101110010101011111110111000011100100011001110110101100000100010010101,0310880341431e414414101a06f2a008901811e3b10c7
812,82,0111101000110101010011111010111010000101111000101100101001011100001001011010000001,0761010a10b122f03b1c309c18b17e04a14e3000b4010
813,68,11000001010110001111111001111010101110101111000110010111110101010111,16d01e0f303b1ec4de0670c30290140b406300c14e29d
814,83,11100010000111110110001001101010001110010111000100001110100100001110100101110101000,0430220a01410ab26621116c0140b611b0e002523d1ff
815,107,00001011010011111001101100001010001101110101000110100000000010000110100111011000000011111111101100001110111,09f0d700a39004b1d20db00a0a807710b3b30430011c7
816,70,1001101110110110001010000001100011100111101101111111011011111101100011,0220191e60d006f1a41070160d63bb29406d0001960af
817,109,1111111011011100000010000001011001000001011011001000101111000101101111100111101001111001000111100110111111111,13201314014708a09f0a60411921191bd27621c0620c1
818,87,100001110100111001001011001101001000011000100110101011111011100110101100010010111010001,1210620420410a60260c40750bd06e4b820a14607c23d
819,90,110111111011011011100010000011100000110100111111111010010100010100011000101001101010110010,0e100c0220c10001e218d22600802131d1b31b1084163
820,93,111010100100011010101100101111100100010000010111001111000100010111001110101100011011101000110,05b13001f1a30c62e50b424d24d05708c0f90e203f0b8
821,67,1011001110001011010100010111011101100011001110110010010110011101100,0db0b007648100b32b00e0e30010a71190432160940a3
822,84,101011111111100001101011111110100100111000111001001001001110111010101000000000000001,0540b91230531284590ca01108f02b1a71a112606418d
823,99,100011011110011110100010101010011111001100011101011111001011110011110101100101000001100100100100010,0a701200602d0fa38b0ee0ba0640581631520bf04c465
824,67,0110111100101101100111011011011100110100011010100001111010111001110,0901cc2741fb0d102520c0db07f00a0870a91311f706f
825,125,11111100010011000101010001010010001011001001100100111110101110110100010101010110110111000011110001010100010000011010101000010,0720fb16220f0cb01102f04a09311a0723ea21c16b035
826,91,0100110111000110000101101111101111111101101101100111100101010010101000110111110110001011110,02a12523313f09a06c0650f206508011b0b82491ed1ed
827,66,111100110010010000011011101000011001101101101101111100110110111000,0d521e0c606120a0df06d05344a0b302504e04724403c
828,73,0110000111101001100101110101100101111111001111010100010111100010000011001,41518f0d206402f1a309f0c614909a06f07d28d06b020
829,124,0000100000111110110001110111001010000110000001000101011101111100100100110101111000011001001001011111011110110011111110010110,2392080210520c01071360d10731d10a907103d0fd2df
830,72,011110011111011110111001011100101110010110001011001011110101011101010111,0210b60bc18218e06010c03c0c51600503ab1e71020a4
831,82,1010011001000001100111110101011101010100111001001010111110010111010011100111010101,37022103609202612e2120b400e19c0b801411c0e0112
832,67,1110011100001110001011110100011111110000001111100011001111011001000,1e53311800b600703800c0380020510483613e7042006
833,71,00100101000111001001011011110000110010010000100011001111101011111110100,0a123f0c10bc05521b0c02d027f05b11704b0b304b063
834,86,00011000101010100100010110001111101001101110000111100100001000101110011000010001101001,0931350ed10b0283201640c614126102502c1b50330ea
835,70,1001000100101001000001100110101101011110110100010110101010111101100110,0be23317c0420260a002c0581550f002f0490d60935d9
836,71,01010010000100001101111000100101110110000100011100010010100101101000111,0062580af16301706111d1540b903810913c3d606412f
837,87,111011101011111101001111111001011010001010100001100111110011001010111010011111101110001,0a617a1701040c10110bd04a0461750a027024e18c0e7
838,72,001011101000000110010000100001000111100110110011001110110100010101101111,02f0952090aa0650e02db00c34007404e0a30542ae0af
839,109,0110101111110010110000001010110000001110100010111110101100111010011101111100101010001110100011011000010011101,1c508b0100d10d900636a08f07b14b00d12b1de09c276
840,66,010000110111001001000101011011001001100000110100111010110110100101,0340480990190e00160cb09a34c05021929c30901f0f6
841,108,010001000011101001000111111111011110111010011010010011010110011011101010011000000101001010110111111011011110,00b00c12b10305608f04a0be51b12d0d20010b42c4133
842,122,10110101111000100001001100110000010001010111101001000110001100101101000010110100000110000111000000101110111111000000001011,11a07702503813441e0972f308a0581ff1ae037047021
843,125,10100100011001000110000110101110101001100101000111110001001000010001101000001101101010110011000011011000100011111010010111011,00d10312d04c1902bd1290231500db06037506d0820e9
844,80,11100100111010000111100000110101111100010001011100011111000110111101101111100111,0111a416402c32e18005a0e71600630950eb0b609a230
845,100,0010011100100110111100101100010111001010000000000111110101111111100111010010101011100101110100001010,11d1ef1ec0590d602703222a15e11f0d50ee12d0cb116
846,113,01010011110110010100011011001101110011110110010101100110110100001110010000010100100101111110011111100011110100111,05900f0690a70ff0212432e906604b11d17f1ce2780a2
847,94,1000000100110000010100011000001100011110010011010010011001100000000100011010001101001100110011,07803e02418a08c0c603302f31f03c0d50591b523a367
848,80,01101111001100001010011011100101010010000010011011110000101010100010000101111111,19a13f0941331f408d06c10907c2a40541421b70210d4
849,100,0101010001111000001001010101111101001010011001010100110101010001100000001000100001110111110011101001,06315401f05b10c1080970090cd23d00222403b50909f
850,124,0000111101111010011011100011001110100100111111000101100100001010011011010100100010101110011000001100111110111101110101000101,0832080be3b001f1081bc1ff01a0710380931b809407d
851,110,11110111111100001010110111001100101100111011111111011111110001100001010101101101101110111010011000001110111001,16c0bf20608005d01d0af13406613410b3200600c1205
852,121,1110000010000110010001001001000100101010100101101001111110101101001010100101110010001000100010001110000111110100101111000,0bf1aa0060350db0d21b21c70c913d21a30608a01206d
853,122,01001100010001111011001011110000111101111110011010011100011100001010100010000001101000111100111011011101110000100111110110,1022370940240333970180da08e07518c0b917227d016
854,86,01001001011010011011001010101111000010011110011111011000111000110111010011111010110010,2da0650c80e300d08e21c2240ee02502910303918d230
855,123,001010100100100010101100001010001110011111010101011000011001111110000111011101110100001000011111100100001101010011011101111,07800a1a203208c06126101f0882620f903f0bc3831d5
856,118,0010110010101010110110001100111100111000000000100110000010001001111111100011111001000100000001000011110100011111000100,07627b15a04c01f08b04f1be0c603730500b09b2c913a
857,89,00110010010110111010001000011110101000011001011110101001110100100110011110011011010011001,0de28903b33e11a02b29d20302500101110500a01a1d5
858,82,1010101100111001110111111111001011011111111000000010010111111001111110010010010100,1370b30bc0be00808804001700a0480d631d3a82b510d
859,118,0110110111110111011000101101100100111011100011111101011001100010011110101001001001011001100101010011001101001101111000,0780e903104c0550170bf17e0fd35404e184386197032
860,98,11001100111010001100011011010111011110010101001100100001100111111110011010100000000110010111011110,00122f07203504102f18e0ef06c43c0402b71810bc058
861,93,000100010110011100100010110110011101010110111100000000000110110010101111101000001010011111011,07302c05819b0550df0700860ee1ed0bc0a039b07d2ef
862,123,101010001000101011101001101100000011111100111000011011001011011111011101000010000101011001000010011111000100110010100101101,1a903a0bc29b1a304f02e0b801007e0180f53ea001260
863,125,01101101111111101111011001101110100110000101011110010100001001100010110110100000101010001110110111111000010010101101111101011,3cf09414e07606b01713f0550e502c04304938d06d223
864,76,1101100011100000101101011110110101010100101001111011110011001100100100011101,02a0034920280320571850b71100a518d01c0e921a1ea
865,85,1000100110111110011001101011000110000010011010100100001111010010000110001100100101111,1b103025e06d0182920450bb0e60960940f80510e8362
866,65,00101111101000110011010001111100101010001100100111001110110001010,04706b0ca0510720cd23105807e28e03215409d2fd238
867,104,00111111101111111011001000100001111011100101011101101111101011100110001001111100110000000011110001101001,07d3770230960270f51b421119803122401202b10213e
868,124,1110000010001100001111101011100011101100011010000110111010111010010100110110011000010010010110101010100001010010111100110001,15011c0b704004901719013231728b1760400da0940af
869,69,110101011100111000011001101010010001101000011000101110100111000000010,0b20e727e1000910f50e103f0060992c70ce01623c1b6
870,101,10011010111000111100111111100001011001100111111111100000010100100101110110010010001110101110010101101,37d0c31040130911212fe0d60d10e70ec0590230031f7
871,65,00011011110100110001001100110010100010111011101111101111110001011,24656e10f08702212804211c00b06709a11307201c15b
872,72,001000101101001011111101010110110101011010110010111011111101101111110110,0182121920ad2f71da0bd06e00c1d105816e18a02c03b
873,115,1000110000111010011110010011011010100110101100110001110000001110100000011010010000101111000111110010101110100000000,03e06c07f12f19703f14425441103008f02901524f0d7
874,95,10110010110100001010111111100000011100011000110001011101011100011010110011100100101010011000011,02905505e00409d05807e1643051440664ca11506a148
875,68,10111011011000000010011110011111000011010110010000010001111011100110,0ff1f51810900830df07c17a18c0f615503004f2c0084
876,117,010101111010100100100111001011011100111001110110101101000100110100011011010100010101000010111110011000101110011100010,1330ff0610180212d20870a21ff0fc05c4580b602b0a0
877,126,010000111001100100000110011111001100101001101010100101010011001000111110100010110000011110101101110100101010110010100111010001,0ac1eb0430eb4760ba0460e513c0070390020a2289131
878,75,111010001011010001111010100010000100110100110111111101001111100110101001001,11605500801e03e0ff1741e14511911bd0551030bb025
879,121,0101111001101011011111000010010111100011111111001011000111001101110011110011111000111000100110100011011111100010111000010,0c61f900709453109504d02b1a10090961191b00f0069
880,120,110001010010111101010010100001101000010000111101100100010010010010000001000010000110010001001001010111000001010101101011,01e0841501210692d11382d20c406c0970e410e1a7041
881,77,11100101010011111101100010001000100010110001100010000100000111111011001011111,00c0470130f80860331af19a2aa01106d07d1272173b4
882,126,110100111110000100110111101111101001001000101100011101010000010111001001011111100100001100100000001110011100010001011101010001,0f80f018b2042880c61cf0540d618d0320b515e003066
883,122,00110111100101111101111000011001110011011101011110110000010001011001011010100010001010111000000001011101111010100010101110,0d30a20411542921bb07112b0330dc25507401b07b298
884,122,11001010011011000111010011001111010100011101111100101111011001110001111100010001010111011011110010010010001100110000101010,4f21d60103931810c80e709a00202a0580280250f1001
885,100,0010000000100110110101101110000101001101010010000000010010101101001000111000011011000110100010110001,0cc09a3eb18340702e06c02e0c50450d10c110205805e
